driverId,constructorId,circuitId,statusId,grid,driver_experience,constructor_experience,driver_age,year,positionOrder,driver_avg_position,constructor_avg_position
853,210,70,12,20,9,218,22,2021,19,17.6,17.2
817,9,70,1,5,96,424,27,2016,5,6.2,8.8
847,3,14,1,19,28,1477,22,2020,14,16.8,17.8
314,34,6,14,18,23,592,27,1971,10,15.0,18.0
842,5,13,1,10,17,476,22,2018,9,12.8,12.2
199,204,6,3,20,84,36,34,1976,20,16.2,11.2
14,3,4,6,4,225,484,24,1995,17,9.2,8.2
627,154,55,25,6,36,66,44,1950,12,6.2,11.4
846,1,11,11,7,11,1690,19,2019,9,12.8,9.0
832,6,11,1,15,130,2281,26,2021,3,7.2,7.4
842,213,70,4,6,71,48,25,2021,20,7.2,10.4
65,15,9,11,13,75,325,32,1996,9,10.6,12.0
1,131,24,1,2,147,232,29,2014,1,1.2,1.6
206,57,14,1,18,61,81,25,1978,10,22.0,20.0
579,51,67,1,2,50,217,40,1951,1,5.2,10.0
811,164,17,12,23,3,6,26,2010,16,18.333333333333332,17.8
2,4,4,11,24,177,557,34,2011,8,9.0,10.6
13,6,24,1,7,190,1978,32,2013,8,6.6,6.8
172,27,6,1,5,90,513,36,1980,2,12.6,7.6
207,6,45,51,5,111,1224,32,1972,19,14.2,6.2
855,15,24,11,15,67,836,25,2024,13,14.0,13.6
356,34,20,11,8,75,648,37,1963,7,12.0,9.2
832,5,1,1,7,19,371,21,2016,9,13.2,13.0
91,15,13,5,12,21,425,24,1993,18,12.2,13.2
1,131,34,1,2,274,488,36,2021,2,5.2,10.2
224,56,25,62,24,0,43,33,1980,11,10.0,18.0
119,51,29,43,14,143,30,31,1985,15,17.2,15.0
79,25,4,5,17,36,102,31,1995,16,15.4,14.6
14,9,4,11,17,3,40,37,2008,12,13.666666666666666,11.6
9,3,18,11,19,95,1459,34,2019,16,17.2,17.2
815,10,17,1,7,97,305,26,2016,11,10.8,13.2
642,6,6,11,14,2,1655,48,1955,4,2.5,6.2
84,25,34,6,21,146,429,26,1985,16,12.4,12.6
830,9,24,1,1,140,651,24,2021,1,1.6,8.0
64,21,6,11,12,38,135,28,1998,6,18.8,14.0
8,51,71,1,13,345,349,41,2021,8,15.0,13.8
163,4,7,23,23,138,497,32,1980,14,10.8,8.6
278,6,6,24,2,60,1303,25,1969,11,6.6,5.6
807,210,4,1,13,215,350,36,2024,11,12.4,14.8
822,3,15,25,10,71,1326,27,2016,20,9.2,9.0
154,210,69,11,12,120,74,31,2017,14,10.6,11.0
438,92,20,3,22,5,14,37,1963,16,18.0,19.2
212,32,10,64,24,30,501,23,1979,18,14.0,16.4
547,105,14,22,21,16,244,37,1955,13,13.2,12.0
123,22,10,5,6,97,470,30,1987,11,15.0,11.6
44,16,4,43,13,37,111,35,2002,13,17.0,11.4
429,128,55,16,19,8,4,37,1956,11,19.0,6.5
26,5,22,38,19,26,137,23,2006,18,12.6,13.0
813,208,9,4,14,85,133,30,2015,18,13.6,11.2
8,208,14,1,11,188,62,33,2013,11,7.8,8.0
139,35,18,13,12,1,35,29,1991,11,23.0,21.2
404,176,32,54,0,8,47,35,1965,18,13.0,11.6
824,206,14,11,21,11,63,24,2013,19,17.6,18.0
237,37,48,12,23,17,231,28,1977,8,17.8,14.6
626,128,39,13,6,20,98,35,1952,5,12.6,12.6
99,39,32,11,17,48,65,27,1989,6,18.2,26.6
15,17,21,1,5,142,146,26,2001,5,9.6,6.6
306,66,40,62,5,19,76,36,1973,13,16.2,9.2
58,18,18,13,22,2,143,25,2001,9,17.0,15.6
131,34,22,5,9,62,114,26,1989,13,20.0,13.0
30,6,21,1,13,21,147,36,2005,2,13.2,12.4
20,9,1,4,3,0,1,21,2009,13,10.0,12.0
8,6,22,1,5,14,28,29,2009,4,3.8,9.8
394,66,39,16,16,4,379,29,1964,10,16.0,14.4
838,1,69,11,20,17,1618,25,2017,12,12.2,12.0
304,1,9,5,8,47,1334,35,1971,19,9.6,16.2
627,6,14,15,17,24,1810,46,1952,10,18.6,5.2
815,9,3,1,0,194,610,31,2021,5,9.0,3.4
57,32,32,11,18,134,66,23,1992,6,12.8,14.8
15,7,20,11,8,44,88,33,2007,13,14.4,18.0
78,40,11,13,24,18,18,27,1991,16,30.6,30.8
403,54,13,6,17,11,148,36,1963,14,15.2,19.4
158,51,20,101,18,57,17,27,1985,13,14.6,14.6
182,1,37,10,10,21,884,35,1984,13,10.2,4.2
102,1,10,1,1,59,657,30,1990,1,5.6,5.6
133,35,10,12,19,50,136,24,1988,15,17.2,17.2
163,4,37,13,15,101,424,33,1982,10,18.2,14.8
35,2,2,1,10,1,107,34,2006,7,20.0,11.6
1,131,69,1,2,283,506,36,2021,2,5.6,3.0
6,3,13,11,19,29,59,23,2008,14,13.0,12.4
638,105,14,112,16,0,129,39,1957,11,10.0,10.8
13,3,14,1,11,244,1323,35,2016,9,16.2,11.6
37,15,10,11,14,82,455,39,2010,14,17.8,14.2
427,172,55,13,15,6,75,45,1963,8,13.8,9.2
4,4,18,1,1,86,172,24,2005,3,3.6,6.2
830,9,34,1,2,152,675,24,2022,1,2.8,7.0
30,22,4,1,4,216,272,24,1993,3,11.0,14.2
17,9,17,1,7,50,101,31,2007,10,13.4,11.8
173,32,6,3,14,86,452,22,1980,9,15.2,16.2
818,5,1,1,6,39,294,23,2014,8,13.8,13.0
478,95,39,13,13,1,50,33,1961,15,9.0,9.8
127,41,22,5,16,46,61,27,1990,20,10.4,13.6
405,11,14,23,10,9,150,28,1964,18,13.4,7.8
328,66,13,3,3,83,323,27,1966,8,10.6,6.6
235,182,49,17,7,98,20,24,1969,6,7.2,16.8
839,209,14,12,22,1,63,19,2016,18,16.0,19.0
832,6,4,1,6,123,2267,26,2021,7,7.4,6.4
129,25,4,20,15,3,200,33,1992,18,16.333333333333332,17.6
238,32,30,1,12,2,522,34,1978,1,11.5,10.2
855,15,6,12,18,51,804,25,2024,16,15.2,15.2
140,6,30,11,16,86,865,29,1985,4,13.6,19.2
67,5,15,11,13,31,168,21,2010,14,14.2,15.0
627,105,13,13,12,6,226,49,1955,9,11.8,10.8
14,1,22,1,7,105,245,32,2003,3,8.0,7.2
1,131,3,1,9,332,604,39,2024,7,9.0,8.4
9,51,14,1,17,98,347,36,2021,14,17.4,14.6
127,41,7,5,23,20,9,28,1991,11,18.8,16.2
190,45,34,5,23,5,159,22,1983,15,18.4,27.0
153,5,6,1,17,13,151,20,2010,11,11.2,14.8
176,21,37,11,19,50,453,30,1982,8,10.6,13.2
92,17,33,5,14,43,468,28,1991,10,19.6,13.8
158,45,7,69,14,138,250,22,1980,19,18.0,18.0
18,1,18,1,5,266,1501,34,2014,4,9.4,8.6
20,6,4,1,6,162,2068,28,2016,3,10.0,6.4
119,34,11,11,10,104,134,33,1987,5,18.6,20.8
346,37,30,15,9,11,464,33,1970,10,7.0,15.0
211,3,46,12,15,11,1029,25,1980,9,20.6,17.0
67,5,6,4,11,5,11,20,2009,20,13.2,15.0
357,180,51,48,12,10,37,26,1969,13,17.2,7.4
280,82,51,1,8,49,39,27,1970,5,6.6,7.0
8,6,3,1,4,216,2027,35,2015,2,7.4,3.0
84,27,27,11,11,56,124,34,1993,6,10.8,12.4
122,41,9,95,10,37,46,27,1990,16,16.6,21.6
30,6,21,1,3,124,352,30,1999,1,2.6,3.4
159,18,26,12,24,29,589,29,1988,12,19.2,19.2
221,25,14,12,10,90,791,30,1974,11,13.6,12.4
13,6,6,1,7,159,1916,31,2012,6,13.8,7.2
478,105,64,13,18,9,67,30,1958,9,13.2,10.6
8,51,13,11,6,306,267,39,2019,16,8.6,13.6
549,125,6,95,16,4,6,33,1957,11,14.5,21.2
235,59,30,15,19,14,55,31,1976,16,14.6,7.8
182,1,34,11,9,54,949,33,1982,8,10.0,8.0
105,25,32,1,7,81,295,32,1989,3,16.4,10.8
17,19,14,11,11,120,62,27,2003,7,8.6,13.4
14,1,1,1,11,90,215,31,2003,1,10.2,8.0
501,6,13,54,0,39,1657,33,1955,16,9.6,7.6
123,27,11,5,19,35,181,34,1991,17,13.2,16.8
5,1,4,6,18,4,9,27,2009,16,14.0,7.2
56,6,6,1,15,86,421,31,1997,3,8.6,5.8
622,105,25,16,11,0,137,48,1956,4,10.0,6.0
31,3,70,1,4,66,257,26,2002,3,3.0,4.8
199,34,18,11,2,107,462,31,1974,7,8.6,15.0
235,27,70,5,21,3,552,34,1979,17,15.333333333333334,9.0
840,117,77,1,18,98,52,23,2021,11,13.2,13.6
30,6,4,1,7,153,422,28,1997,4,6.2,2.2
16,10,7,11,8,96,198,30,2013,10,14.4,7.6
122,41,22,80,13,44,60,27,1990,18,14.2,13.6
337,66,50,12,23,3,128,29,1972,10,10.666666666666666,17.4
231,1,40,11,9,29,1118,29,1977,7,10.6,17.6
339,200,49,48,20,3,6,38,1971,16,23.666666666666668,17.8
312,1,20,1,19,6,1312,35,1972,5,15.8,8.6
13,6,68,22,6,151,1900,30,2011,20,7.2,4.6
119,22,22,20,10,14,293,39,1993,15,6.8,12.0
4,117,14,1,10,371,125,42,2023,9,5.6,7.4
84,49,6,12,14,111,68,28,1987,7,12.6,10.6
389,167,38,15,17,10,63,36,1966,10,8.8,9.0
22,11,9,11,14,43,53,35,2007,9,12.8,12.4
403,6,61,1,6,44,1520,32,1959,3,3.8,4.4
2,2,17,1,8,50,100,30,2007,7,6.0,8.0
158,45,46,22,16,139,251,22,1980,19,17.4,17.4
199,6,14,1,11,59,1071,36,1978,3,12.2,8.0
203,6,40,11,6,39,1025,29,1979,7,5.2,3.2
238,32,14,3,5,13,555,34,1978,20,8.8,9.0
176,57,40,12,15,64,20,29,1981,11,9.8,14.4
360,170,25,1,13,86,165,22,1960,1,5.2,12.8
848,3,21,11,18,41,1547,26,2022,11,9.4,14.8
118,21,13,1,10,41,242,35,1989,6,12.0,12.2
343,66,48,62,18,1,246,33,1969,8,22.0,14.2
137,34,21,1,5,184,356,28,1980,1,3.2,12.8
20,6,70,1,11,241,2225,33,2020,10,9.2,9.4
77,6,28,11,5,44,507,36,1995,4,11.6,7.0
95,32,70,5,12,170,404,29,1982,16,13.4,12.0
184,21,44,12,23,40,472,28,1982,11,18.4,15.8
117,4,21,5,2,161,417,27,1982,11,8.6,13.2
122,37,29,11,9,77,94,25,1988,6,10.2,14.2
35,3,25,4,7,118,384,27,1998,17,8.6,8.4
825,210,39,1,0,154,313,30,2023,16,17.2,15.2
373,180,30,1,1,0,68,31,1968,1,10.0,11.0
172,27,40,14,3,89,511,36,1980,11,11.6,6.4
840,117,70,11,12,110,76,23,2022,13,13.2,11.8
187,1,10,5,20,54,1007,34,1980,17,10.6,10.6
581,105,58,8,24,23,239,23,1955,14,7.0,15.4
55,15,18,11,15,51,242,33,1998,9,10.0,9.4
813,3,1,7,15,0,1106,26,2011,20,10.0,19.0
533,113,19,1,5,3,42,30,1957,6,12.0,20.4
347,66,6,50,5,81,482,30,1960,5,11.2,8.0
815,9,34,1,3,226,674,32,2022,4,9.0,6.4
364,187,38,51,11,2,15,39,1970,11,12.5,7.6
735,6,13,13,13,0,1782,25,1952,7,10.0,14.2
580,105,13,5,18,2,41,37,1958,11,19.5,12.4
102,1,18,1,1,36,611,31,1991,1,10.4,9.0
50,29,20,5,13,79,6,24,1996,17,14.6,15.2
4,1,2,11,10,287,1613,36,2017,11,15.2,14.8
403,6,55,12,1,28,1466,34,1961,9,7.0,4.6
4,6,5,1,5,162,1873,29,2011,3,5.4,6.2
807,10,69,3,6,92,292,28,2015,14,14.4,9.4
20,9,3,1,1,84,261,24,2012,1,8.8,5.6
110,51,38,1,14,179,90,24,1983,4,15.2,19.8
110,25,30,5,10,27,193,32,1992,20,16.2,17.6
105,29,6,5,22,49,168,34,1991,19,22.8,28.4
852,215,22,11,10,69,7,23,2024,10,12.4,13.8
852,213,69,1,11,61,157,23,2023,8,16.2,14.0
298,80,70,12,23,6,47,31,1973,9,13.6,12.4
133,35,26,5,23,39,123,25,1989,13,16.8,15.2
137,32,29,4,18,47,190,37,1989,12,15.8,12.0
138,32,36,12,12,64,225,34,1987,7,18.8,12.8
112,27,29,13,8,85,350,32,1986,8,14.2,13.0
57,1,14,1,5,78,437,28,1997,9,14.0,14.0
819,207,4,11,22,24,48,23,2013,17,15.0,17.4
64,28,18,17,25,82,20,24,1995,10,15.4,19.4
65,32,18,12,21,99,0,29,1994,7,6.2,10.0
37,21,6,6,21,59,98,28,1999,19,13.4,12.0
846,1,18,6,6,80,1828,23,2022,18,7.2,11.6
403,6,62,3,7,45,1524,32,1959,14,4.2,4.6
95,6,21,6,3,55,713,35,1989,18,4.0,13.2
23,7,17,51,16,32,135,31,2006,17,8.2,11.4
30,6,7,1,1,112,329,31,2000,1,4.4,4.2
178,63,43,62,19,95,68,29,1976,11,10.8,13.0
172,27,41,12,5,138,585,33,1977,8,8.4,8.4
102,1,36,12,1,67,710,29,1989,11,11.0,5.2
479,66,46,1,5,7,478,29,1961,3,14.6,15.2
133,45,32,5,26,71,80,23,1987,12,22.0,21.8
832,1,7,11,11,87,1679,24,2019,11,10.8,10.6
39,17,6,9,17,5,11,28,2005,18,14.0,12.6
187,1,37,1,17,21,942,36,1982,1,5.8,10.2
14,9,4,11,9,57,148,34,2005,8,9.4,11.0
1,131,24,1,16,355,650,39,2024,4,9.6,4.6
100,27,21,12,13,35,138,28,1992,9,11.8,16.4
30,6,2,1,14,1,107,37,2006,6,2.0,3.8
119,51,7,12,13,132,8,31,1985,10,18.8,15.8
137,34,6,20,1,163,314,28,1981,8,7.4,11.2
21,22,10,1,17,151,23,28,2001,4,14.4,12.0
157,49,37,13,16,17,71,29,1987,8,18.4,16.8
832,4,70,11,9,68,686,23,2018,12,7.6,10.4
239,64,70,11,17,39,77,29,1975,13,15.0,8.8
356,191,54,1,2,37,43,41,1967,1,9.2,6.4
15,17,21,6,8,158,178,25,2000,15,10.6,11.6
155,7,18,1,11,0,31,23,2009,10,10.0,11.0
231,64,6,86,7,75,86,26,1974,13,18.4,15.6
155,15,5,1,10,8,448,23,2010,10,19.6,17.2
81,29,13,11,14,28,86,26,1994,6,17.6,10.6
345,167,9,11,9,43,23,27,1967,5,7.0,7.4
35,16,9,86,9,107,218,28,1999,19,16.2,13.0
182,1,21,5,5,17,876,35,1984,20,10.4,9.0
67,5,14,11,16,48,202,22,2011,10,16.0,15.4
89,29,10,6,19,8,48,31,1995,20,18.0,16.6
2,20,19,11,16,165,61,23,2000,9,16.2,17.2
647,6,20,1,1,28,1840,33,1951,1,8.8,7.4
839,214,71,11,9,82,31,25,2021,14,7.2,7.8
328,196,39,1,2,53,6,30,1969,1,7.6,4.8
830,9,79,1,9,167,705,25,2023,1,1.4,2.2
193,25,7,2,22,7,488,33,1983,11,14.8,10.6
14,1,21,1,1,126,286,30,2001,2,5.4,9.8
849,3,73,1,16,23,1510,25,2021,16,17.4,15.2
14,9,20,1,20,27,88,36,2007,5,14.8,13.0
65,32,7,12,20,121,44,28,1993,10,11.2,14.2
670,105,55,6,5,2,273,30,1954,10,11.5,14.0
4,4,10,1,5,26,52,26,2008,11,9.2,10.8
385,6,14,11,7,25,1407,28,1964,3,6.4,6.4
122,37,11,12,18,86,104,24,1987,10,18.2,18.2
131,34,6,11,8,50,90,26,1989,3,20.4,15.8
131,34,29,16,8,63,116,26,1989,8,20.4,15.0
95,3,32,5,14,72,747,34,1988,20,17.2,15.8
105,6,27,1,5,141,838,28,1985,2,13.4,9.4
11,8,9,12,21,12,24,30,2007,14,13.2,15.4
3,131,9,1,2,135,173,28,2013,1,8.0,3.4
2,17,7,12,15,91,52,27,2004,8,13.4,11.8
818,5,13,1,12,50,316,24,2014,11,12.0,13.0
250,34,25,1,6,0,396,32,1977,2,10.0,16.2
289,66,20,1,10,104,332,37,1966,4,6.4,7.0
844,6,13,1,15,94,2330,24,2022,6,7.0,7.4
202,6,37,1,4,6,941,30,1982,3,11.6,12.0
537,107,19,42,4,1,10,35,1959,20,31.0,17.4
341,6,39,1,4,72,1393,30,1964,2,10.6,11.8
199,204,45,11,12,82,32,34,1976,4,15.2,16.4
57,32,33,5,13,149,96,22,1991,13,11.8,17.0
223,6,48,1,7,117,1243,33,1972,5,16.6,17.4
140,25,10,2,26,89,467,27,1984,10,13.8,19.2
13,15,5,5,8,76,26,24,2005,19,13.0,13.4
21,6,24,11,20,16,33,36,2009,16,9.4,9.0
137,3,36,1,2,80,806,33,1986,1,7.0,17.4
835,4,10,12,14,11,610,25,2016,19,15.6,15.6
347,105,14,25,13,107,117,27,1957,17,11.0,10.8
16,10,11,12,8,81,128,28,2011,14,10.8,11.8
658,113,19,1,3,2,164,33,1953,5,14.5,12.0
30,22,18,1,2,181,198,26,1995,1,3.2,10.2
30,6,21,1,1,169,454,27,1996,2,9.6,9.0
187,1,18,11,23,47,993,33,1980,11,11.2,10.0
518,129,19,15,13,9,9,37,1950,12,8.6,21.0
55,22,14,1,1,78,156,33,1997,2,6.4,6.8
172,27,13,3,17,21,377,41,1985,11,10.4,14.0
817,9,71,1,6,65,363,25,2014,7,2.8,4.0
175,27,14,29,15,80,498,32,1981,13,20.2,16.4
328,196,14,5,6,67,33,29,1968,9,3.0,3.0
847,131,6,1,5,111,619,26,2024,5,9.0,6.8
119,3,11,21,1,73,727,35,1989,16,6.6,15.0
250,63,45,16,14,36,124,29,1974,13,15.2,14.8
6,3,2,11,11,1,3,24,2009,12,18.0,10.666666666666666
117,1,70,1,1,120,856,30,1985,1,5.2,7.4
35,16,6,5,11,40,83,32,2003,14,15.0,12.4
813,208,69,1,12,92,147,30,2015,8,13.2,11.4
49,15,21,23,10,114,314,28,1996,18,12.2,13.0
839,214,22,11,15,136,138,27,2024,15,12.4,16.0
17,9,11,1,11,188,274,35,2012,8,4.2,7.6
825,210,9,1,17,175,355,31,2024,12,13.8,9.6
3,131,22,1,1,161,225,29,2014,2,6.0,5.2
8,208,7,11,10,183,52,33,2013,9,4.6,10.8
807,10,17,11,13,98,304,28,2016,15,8.4,11.2
847,131,4,1,12,88,573,25,2023,3,7.8,4.2
1,131,20,1,2,260,458,35,2020,1,2.6,2.4
158,21,10,69,25,8,239,31,1989,12,13.0,12.4
22,11,20,11,14,44,55,35,2007,11,12.6,11.2
341,11,46,91,11,52,128,33,1967,8,7.6,7.6
219,4,43,19,11,8,480,37,1980,10,18.8,8.8
8,208,3,1,8,180,46,33,2013,2,5.2,6.8
8,208,1,1,17,157,0,32,2012,7,15.2,10.0
91,15,7,11,9,16,415,24,1993,6,15.6,14.4
17,19,20,11,11,115,52,26,2003,6,10.8,12.2
814,10,3,1,5,42,193,27,2013,4,14.2,16.6
173,32,41,11,15,63,407,24,1982,6,11.6,10.0
839,214,32,11,19,85,37,25,2021,13,12.4,14.4
48,18,6,6,21,9,184,26,2000,19,15.2,13.2
182,1,30,101,8,12,866,36,1985,10,9.4,6.6
94,18,27,12,16,77,522,29,1990,11,21.2,21.8
341,187,45,6,12,13,4,36,1970,6,16.8,11.5
814,10,7,3,11,6,121,25,2011,18,13.6,13.0
84,25,29,62,17,155,445,26,1985,13,10.6,13.2
177,56,25,1,13,92,42,31,1980,3,23.2,23.4
408,66,39,3,0,2,380,27,1964,18,17.0,12.0
235,6,50,98,4,65,1230,27,1972,20,4.4,8.8
373,180,32,1,1,11,124,31,1967,1,7.2,9.4
177,3,34,11,16,50,906,34,1983,5,20.4,10.2
693,128,66,7,15,0,49,36,1954,14,10.0,14.0
836,15,2,11,18,33,736,22,2017,17,16.0,15.8
224,56,30,1,9,47,107,30,1977,10,8.6,10.8
832,6,11,1,11,173,2367,28,2023,8,6.8,6.2
123,27,13,11,18,36,183,34,1991,11,13.0,14.8
1,131,73,1,2,272,484,36,2021,15,2.4,6.6
305,63,45,10,15,27,194,32,1972,20,14.0,20.0
396,6,46,14,14,7,1387,32,1965,9,13.2,8.8
54,20,70,12,17,5,10,26,2001,11,11.6,12.4
826,213,11,11,17,97,4,26,2020,12,10.6,11.0
4,117,9,1,10,391,165,42,2024,8,13.2,12.8
119,3,14,1,5,75,731,35,1989,4,12.8,13.0
178,3,70,1,2,60,1050,32,1979,1,9.6,5.6
133,35,14,5,20,37,119,25,1989,11,21.6,15.4
832,6,69,130,1,159,2339,28,2022,20,7.4,5.8
815,9,70,130,5,225,672,32,2022,20,5.4,6.2
14,1,13,1,9,136,306,30,2001,2,8.2,8.0
8,6,14,1,3,12,24,29,2009,3,6.6,11.0
351,191,39,13,7,14,13,27,1968,5,13.6,15.0
232,60,14,5,22,27,28,35,1978,18,23.4,23.4
608,6,55,1,2,5,1623,25,1956,2,9.8,7.4
152,51,34,64,9,64,168,27,1980,20,15.6,16.6
223,6,30,51,6,82,1174,34,1974,20,5.6,9.4
4,4,18,3,10,15,30,28,2009,20,7.8,12.8
4,117,77,1,2,359,101,41,2023,3,10.8,7.4
840,3,10,5,18,30,1399,19,2018,17,16.0,13.6
200,21,18,11,19,24,535,32,1979,7,17.8,15.4
223,66,34,11,9,102,84,33,1973,12,15.0,12.8
217,34,25,12,16,2,335,30,1980,7,13.0,9.4
815,211,4,1,15,161,8,29,2019,15,9.0,9.8
175,4,70,5,5,40,371,35,1984,13,12.0,7.6
577,6,20,1,8,8,1593,33,1957,4,10.0,4.8
44,27,13,11,17,152,86,28,1994,7,10.6,6.8
112,33,37,86,14,53,176,33,1988,11,15.6,16.2
39,17,5,13,18,13,27,28,2005,14,13.4,14.6
18,16,9,1,20,115,90,23,2003,8,12.8,14.4
56,19,18,11,13,2,73,36,2002,7,10.0,9.2
70,3,8,5,15,6,361,32,1999,14,12.4,8.8
224,1,6,11,13,96,1232,27,1974,5,4.4,5.8
358,167,55,12,5,44,58,24,1966,4,9.4,9.8
14,9,14,11,10,67,168,34,2005,15,11.2,12.6
327,25,14,1,5,35,871,27,1971,3,9.2,6.6
840,117,69,11,13,95,46,23,2021,12,11.8,12.0
21,10,11,11,16,9,19,36,2009,14,12.8,14.4
3,3,15,1,3,13,26,24,2009,11,7.4,13.0
306,196,9,16,17,66,9,32,1969,9,5.8,4.6
404,66,32,7,16,1,343,36,1966,13,7.0,12.8
17,9,1,11,8,0,0,32,2009,12,10.0,10.0
85,30,8,62,21,16,12,31,1995,17,22.4,18.6
199,3,70,1,5,12,983,39,1981,5,9.4,11.2
814,10,69,1,11,56,221,27,2013,16,13.4,11.0
119,3,27,25,6,76,733,35,1989,15,13.0,6.6
95,6,29,1,3,53,670,37,1990,2,8.4,8.8
8,208,68,1,7,173,32,33,2012,7,5.0,8.8
105,6,36,69,6,124,804,29,1986,12,11.6,5.8
17,18,8,11,18,133,125,25,2002,8,13.8,15.6
832,4,11,11,5,71,692,23,2018,9,11.4,10.4
8,208,11,1,6,186,58,33,2013,2,5.6,8.4
847,3,77,4,14,58,1537,23,2021,19,13.6,15.4
119,51,36,29,14,128,0,30,1985,20,18.0,10.0
92,30,9,13,21,7,15,32,1995,12,17.8,18.4
825,1,1,1,4,0,1468,21,2014,2,10.0,6.0
119,22,31,12,10,2,269,39,1993,5,16.0,13.0
403,105,55,11,13,48,43,31,1958,7,6.6,10.6
21,4,17,1,18,50,101,34,2007,11,12.0,9.2
830,9,3,3,3,117,604,23,2020,19,6.0,6.6
26,5,6,11,18,16,117,23,2006,13,14.0,15.4
65,15,6,20,7,53,280,32,1997,17,11.6,9.8
13,6,11,11,2,57,128,25,2006,7,3.4,1.6
370,176,13,3,13,9,31,25,1965,14,12.0,12.4
719,133,66,116,18,0,16,45,1953,9,10.0,18.8
21,6,22,1,14,14,29,36,2009,12,10.0,7.8
14,3,13,1,7,244,531,23,1994,4,11.0,7.8
127,37,37,5,13,69,75,25,1988,15,18.6,17.6
250,204,48,1,10,16,53,32,1976,7,13.8,19.8
223,66,47,13,12,101,81,33,1973,9,14.4,18.0
207,32,34,1,2,55,538,38,1978,1,6.4,11.4
160,45,26,5,21,48,86,34,1986,20,18.6,19.6
11,8,2,13,17,22,44,29,2006,14,14.8,17.0
237,64,46,12,22,19,55,27,1976,12,14.2,20.2
206,25,40,12,11,34,574,27,1980,9,13.8,11.2
557,113,19,1,21,0,17,33,1959,15,10.0,17.4
329,37,48,62,24,22,453,32,1972,17,14.0,12.6
345,66,51,6,10,10,206,30,1970,19,8.0,12.0
1,131,34,1,4,299,538,37,2022,2,4.2,6.4
289,34,6,3,9,45,591,42,1971,18,11.0,16.2
197,37,25,21,17,132,355,26,1973,11,13.2,25.2
55,15,14,1,8,63,266,34,1998,5,9.2,11.0
817,5,7,1,14,17,228,22,2012,14,14.8,13.6
597,113,19,53,3,2,77,27,1956,18,18.5,20.4
15,4,7,1,10,129,260,27,2002,6,10.2,10.4
347,105,55,12,16,98,42,28,1958,8,9.6,12.8
813,208,18,11,16,75,113,29,2014,12,13.8,14.4
25,3,8,11,18,7,85,33,2007,14,10.6,9.6
230,37,50,12,31,67,332,36,1974,9,12.6,12.2
177,3,13,1,9,53,912,34,1983,5,9.6,5.4
55,6,8,5,6,153,590,28,1992,12,8.4,15.6
815,9,18,1,9,256,734,33,2023,4,12.2,5.4
356,191,39,20,4,25,14,42,1968,16,12.6,12.4
364,34,14,69,5,56,651,32,1963,14,7.8,12.0
22,3,1,7,17,307,1105,38,2011,16,9.6,20.2
109,15,29,3,12,23,434,27,1993,16,14.2,11.0
88,33,10,8,11,63,118,29,1990,14,13.8,9.4
199,6,14,20,2,75,1104,35,1977,11,7.0,3.0
832,5,69,1,10,36,405,22,2016,6,15.4,13.2
229,64,20,1,23,26,73,26,1975,8,16.0,8.4
63,15,1,2,10,17,174,33,2000,10,11.0,13.0
502,32,13,3,17,3,814,26,1960,8,13.666666666666666,10.0
8,6,7,1,6,238,2071,36,2016,6,6.6,10.0
20,9,17,1,1,64,221,23,2011,2,4.2,2.8
4,1,10,11,13,264,1565,35,2016,12,13.6,12.0
13,3,11,1,8,221,1277,34,2015,12,6.8,4.0
843,5,70,9,19,12,469,28,2018,17,14.8,15.0
814,10,6,12,13,5,119,25,2011,12,13.2,13.6
832,1,70,11,19,89,1683,24,2019,8,7.6,11.4
456,87,65,3,15,38,58,35,1957,13,11.4,16.0
79,25,6,20,15,37,104,32,1995,19,16.2,16.4
304,1,49,11,2,18,1269,36,1973,6,9.2,7.8
848,3,80,21,17,102,1670,28,2024,19,16.0,15.2
15,7,8,23,4,62,124,32,2006,19,9.6,11.6
20,5,14,1,1,30,61,21,2008,1,11.6,9.2
123,21,38,11,18,162,439,26,1983,11,13.4,14.6
385,6,14,1,5,15,1383,29,1965,4,10.4,10.0
345,176,46,31,10,47,22,26,1966,17,7.6,8.2
826,213,9,1,16,99,8,26,2020,10,12.2,14.4
95,3,8,6,2,2,524,40,1994,14,17.0,5.4
15,7,18,11,8,51,102,33,2007,8,12.8,14.4
329,200,20,2,22,25,25,31,1971,19,16.2,11.4
20,6,11,1,4,210,2164,31,2018,2,5.6,5.6
112,27,11,13,12,80,340,32,1986,9,15.6,11.8
435,6,6,51,4,3,1438,33,1962,7,16.333333333333332,4.4
328,25,25,1,2,15,831,32,1972,1,7.6,19.8
824,206,1,18,18,19,79,24,2014,14,19.0,17.6
117,1,14,14,5,89,794,32,1987,15,6.2,7.8
71,21,13,12,9,43,179,36,1997,13,7.4,10.2
846,1,69,1,8,18,1704,19,2019,7,11.2,11.4
844,6,32,1,7,100,2342,25,2022,6,2.6,10.0
71,3,7,1,2,104,555,32,1993,3,8.6,5.4
852,215,73,31,11,82,33,24,2024,20,14.4,15.0
848,3,7,4,10,89,1644,28,2024,17,15.8,16.2
110,34,21,20,13,108,119,27,1987,18,16.8,14.2
2,17,3,11,18,86,42,26,2004,15,13.8,15.8
857,1,24,1,2,45,1922,23,2024,10,6.2,5.4
23,3,10,1,2,108,302,26,2001,1,7.0,8.8
